"x","y"
"4041.21337127686","9.523484E-16"
"4044.09918785096","8.840932E-16"
"4046.98500442505","1.076912E-15"
"4049.87082099915","1.342119E-15"
"4052.75663757325","9.876079E-16"
"4055.64245414734","1.205532E-15"
"4058.52827072144","1.306039E-15"
"4061.41408729554","1.493597E-15"
"4064.29990386963","1.237171E-15"
"4067.18572044373","1.573861E-15"
"4070.07153701783","1.748310E-15"
"4072.95735359192","1.557286E-15"
"4075.84317016602","1.216461E-15"
"4078.72898674012","1.271917E-15"
"4081.61480331421","1.318907E-15"
"4084.50061988831","1.139500E-15"
"4087.3864364624","1.281122E-15"
"4090.2722530365","2.037530E-15"
"4093.1580696106","3.683924E-15"
"4096.0438861847","6.789524E-15"
"4098.92970275879","1.046583E-14"
"4101.81551933289","1.098365E-14"
"4104.70133590699","7.613983E-15"
"4107.58715248108","3.448240E-15"
"4110.47296905518","1.642452E-15"
"4113.35878562928","1.243737E-15"
"4116.24460220337","1.300442E-15"
"4119.13041877747","1.192746E-15"
"4122.01623535157","1.298284E-15"
"4124.90205192566","1.326880E-15"
"4127.78786849976","1.209644E-15"
"4130.67368507386","1.178309E-15"
"4133.55950164795","1.096607E-15"
"4136.44531822205","1.068114E-15"
"4139.33113479615","1.139081E-15"
"4142.21695137024","1.222068E-15"
"4145.10276794434","1.211706E-15"
"4147.98858451844","1.147110E-15"
"4150.87440109253","1.011557E-15"
"4153.76021766663","9.391326E-16"
"4156.64603424073","9.343398E-16"
"4159.53185081482","1.160125E-15"
"4162.41766738892","1.074924E-15"
"4165.30348396302","9.401145E-16"
"4168.18930053711","1.155689E-15"
"4171.07511711121","1.070965E-15"
"4173.96093368531","1.105890E-15"
"4176.8467502594","1.080705E-15"
"4179.7325668335","1.188230E-15"
"4182.6183834076","1.071915E-15"
"4185.50419998169","8.586062E-16"
"4188.39001655579","9.506029E-16"
"4191.27583312989","1.182037E-15"
"4194.16164970398","9.964275E-16"
"4197.04746627808","9.527044E-16"
"4199.93328285218","1.041138E-15"
"4202.81909942627","1.153577E-15"
"4205.70491600037","9.064556E-16"
"4208.59073257447","5.769920E-16"
"4211.47654914856","3.992136E-17"
"4214.36236572266","3.542730E-16"
"4217.24818229676","8.019665E-16"
"4220.13399887085","9.560531E-16"
"4223.01981544495","1.005093E-15"
"4225.90563201905","1.177180E-15"
"4228.79144859314","1.211333E-15"
"4231.67726516724","9.339178E-16"
"4234.56308174134","1.085725E-15"
"4237.44889831543","1.185413E-15"
"4240.33471488953","1.230398E-15"
"4243.22053146363","1.054118E-15"
"4246.10634803772","9.821250E-16"
"4248.99216461182","1.070614E-15"
"4251.87798118592","1.070036E-15"
"4254.76379776001","1.165103E-15"
"4257.64961433411","1.213098E-15"
"4260.53543090821","1.103320E-15"
"4263.4212474823","1.505734E-15"
"4266.3070640564","1.587176E-15"
"4269.1928806305","1.370295E-15"
"4272.0786972046","1.346849E-15"
"4274.96451377869","1.186434E-15"
"4277.85033035279","9.680242E-16"
"4280.73614692689","9.923082E-16"
"4283.62196350098","1.031360E-15"
"4286.50778007508","1.013860E-15"
"4289.39359664917","1.049494E-15"
"4292.27941322327","1.168309E-15"
"4295.16522979737","1.023125E-15"
"4298.05104637147","9.851416E-16"
"4300.93686294556","9.683635E-16"
"4303.82267951966","1.298914E-15"
"4306.70849609376","1.108507E-15"
"4309.59431266785","1.029365E-15"
"4312.48012924195","1.053929E-15"
"4315.36594581605","1.105941E-15"
"4318.25176239014","1.268785E-15"
"4321.13757896424","1.244396E-15"
"4324.02339553834","1.362812E-15"
"4326.90921211243","2.078348E-15"
"4329.79502868653","3.839850E-15"
"4332.68084526063","8.632486E-15"
"4335.56666183472","1.729613E-14"
"4338.45247840882","2.324150E-14"
"4341.33829498292","2.172146E-14"
"4344.22411155701","1.260028E-14"
"4347.10992813111","5.037341E-15"
"4349.99574470521","2.116247E-15"
"4352.8815612793","1.610306E-15"
"4355.7673778534","1.339238E-15"
"4358.6531944275","1.327525E-15"
"4361.53901100159","1.289625E-15"
"4364.42482757569","1.302161E-15"
"4367.31064414979","1.269151E-15"
"4370.19646072388","1.214924E-15"
"4373.08227729798","1.363175E-15"
"4375.96809387208","1.013303E-15"
"4378.85391044617","1.396238E-15"
"4381.73972702027","1.305557E-15"
"4384.62554359437","1.535940E-15"
"4387.51136016846","1.570565E-15"
"4390.39717674256","1.324628E-15"
"4393.28299331666","1.144079E-15"
"4396.16880989075","1.062299E-15"
"4399.05462646485","1.168765E-15"
"4401.94044303895","1.027245E-15"
"4404.82625961304","1.142425E-15"
"4407.71207618714","1.014495E-15"
"4410.59789276124","1.045425E-15"
"4413.48370933533","1.007460E-15"
"4416.36952590943","9.494778E-16"
"4419.25534248353","1.086073E-15"
"4422.14115905762","9.813596E-16"
"4425.02697563172","8.220398E-16"
"4427.91279220582","9.804268E-16"
"4430.79860877991","1.063189E-15"
"4433.68442535401","9.845589E-16"
"4436.57024192811","1.030427E-15"
"4439.4560585022","1.003484E-15"
"4442.3418750763","1.007544E-15"
"4445.2276916504","9.330041E-16"
"4448.11350822449","1.094840E-15"
"4450.99932479859","1.104157E-15"
"4453.88514137269","1.124354E-15"
"4456.77095794678","1.219372E-15"
"4459.65677452088","1.317207E-15"
"4462.54259109498","1.905382E-15"
"4465.42840766907","3.027759E-15"
"4468.31422424317","4.553416E-15"
"4471.20004081727","4.885016E-15"
"4474.08585739136","3.675503E-15"
"4476.97167396546","2.292989E-15"
"4479.85749053956","1.405721E-15"
"4482.74330711365","1.193968E-15"
"4485.62912368775","1.204316E-15"
"4488.51494026185","1.042260E-15"
"4491.40075683594","1.189815E-15"
"4494.28657341004","1.196872E-15"
"4497.17238998414","1.034120E-15"
"4500.05820655823","1.007704E-15"
"4502.94402313233","1.039829E-15"
"4505.82983970643","1.225094E-15"
"4508.71565628052","1.131188E-15"
"4511.60147285462","1.124809E-15"
"4514.48728942872","1.084725E-15"
"4517.37310600281","1.105274E-15"
"4520.25892257691","1.100435E-15"
"4523.14473915101","1.015714E-15"
"4526.0305557251","1.198767E-15"
"4528.9163722992","1.153155E-15"
"4531.8021888733","1.053427E-15"
"4534.68800544739","1.045488E-15"
"4537.57382202149","1.136850E-15"
"4540.45963859559","1.125836E-15"
"4543.34545516968","1.089109E-15"
"4546.23127174378","1.184687E-15"
"4549.11708831788","1.106160E-15"
"4552.00290489197","1.075911E-15"
"4554.88872146607","9.784515E-16"
"4557.77453804017","1.051575E-15"
"4560.66035461427","1.129922E-15"
"4563.54617118836","1.090813E-15"
"4566.43198776246","1.084772E-15"
"4569.31780433655","1.058132E-15"
"4572.20362091065","1.074823E-15"
"4575.08943748475","1.108074E-15"
"4577.97525405885","1.105042E-15"
"4580.86107063294","1.027676E-15"
"4583.74688720704","1.036408E-15"
"4586.63270378114","1.102903E-15"
"4589.51852035523","1.184719E-15"
"4592.40433692933","1.122593E-15"
"4595.29015350342","1.120934E-15"
"4598.17597007752","1.155631E-15"
"4601.06178665162","1.161536E-15"
"4603.94760322572","1.230350E-15"
"4606.83341979981","1.291006E-15"
"4609.71923637391","1.231403E-15"
"4612.60505294801","1.218573E-15"
"4615.4908695221","1.250781E-15"
"4618.3766860962","1.281207E-15"
"4621.26250267029","1.344193E-15"
"4624.14831924439","1.374148E-15"
"4627.03413581849","1.413368E-15"
"4629.91995239259","1.576731E-15"
"4632.80576896668","1.641667E-15"
"4635.69158554078","1.439312E-15"
"4638.57740211487","1.663696E-15"
"4641.46321868897","1.681763E-15"
"4644.34903526307","1.635048E-15"
"4647.23485183717","1.668462E-15"
"4650.12066841126","1.654430E-15"
"4653.00648498536","1.541140E-15"
"4655.89230155946","1.428760E-15"
"4658.77811813355","1.323036E-15"
"4661.66393470765","1.297897E-15"
"4664.54975128175","1.345456E-15"
"4667.43556785584","1.275196E-15"
"4670.32138442994","1.242030E-15"
"4673.20720100404","1.292796E-15"
"4676.09301757813","1.245809E-15"
"4678.97883415223","1.324580E-15"
"4681.86465072633","1.485141E-15"
"4684.75046730042","1.503883E-15"
"4687.63628387452","1.343900E-15"
"4690.52210044862","1.361386E-15"
"4693.40791702271","1.300333E-15"
"4696.29373359681","1.179354E-15"
"4699.17955017091","1.163304E-15"
"4702.065366745","1.207826E-15"
"4704.9511833191","1.301212E-15"
"4707.8369998932","1.566911E-15"
"4710.72281646729","1.681439E-15"
"4713.60863304139","1.601536E-15"
"4716.49444961549","1.503107E-15"
"4719.38026618958","1.288315E-15"
"4722.26608276368","1.263583E-15"
"4725.15189933778","1.247027E-15"
"4728.03771591187","1.147654E-15"
"4730.92353248597","1.072613E-15"
"4733.80934906007","1.172672E-15"
"4736.69516563416","1.125053E-15"
"4739.58098220826","1.204176E-15"
"4742.46679878236","9.962791E-16"
"4745.35261535645","9.625663E-16"
"4748.23843193055","1.137134E-15"
"4751.12424850465","1.079881E-15"
"4754.01006507874","1.166078E-15"
"4756.89588165284","1.204365E-15"
"4759.78169822694","1.133454E-15"
"4762.66751480103","1.229640E-15"
"4765.55333137513","1.144127E-15"
"4768.43914794923","1.002441E-15"
"4771.32496452332","1.111437E-15"
"4774.21078109742","1.126330E-15"
"4777.09659767152","1.210354E-15"
"4779.98241424561","1.109022E-15"
"4782.86823081971","1.157915E-15"
"4785.75404739381","1.187789E-15"
"4788.6398639679","1.210355E-15"
"4791.525680542","1.122362E-15"
"4794.4114971161","1.133848E-15"
"4797.2973136902","1.226522E-15"
"4800.18313026429","1.216503E-15"
"4803.06894683839","1.177725E-15"
"4805.95476341249","1.332820E-15"
"4808.84057998658","1.196062E-15"
"4811.72639656068","1.078911E-15"
"4814.61221313478","1.287965E-15"
"4817.49802970887","1.157673E-15"
"4820.38384628297","1.104518E-15"
"4823.26966285706","1.197539E-15"
"4826.15547943116","1.109793E-15"
"4829.04129600526","1.333040E-15"
"4831.92711257936","1.236467E-15"
"4834.81292915345","1.372258E-15"
"4837.69874572755","1.324236E-15"
"4840.58456230165","1.662158E-15"
"4843.47037887574","1.930510E-15"
"4846.35619544984","3.137475E-15"
"4849.24201202393","6.053147E-15"
"4852.12782859803","1.389452E-14"
"4855.01364517213","3.374853E-14"
"4857.89946174623","6.174589E-14"
"4860.78527832032","7.370808E-14"
"4863.67109489442","5.624737E-14"
"4866.55691146851","2.616282E-14"
"4869.44272804261","8.136418E-15"
"4872.32854461671","3.005059E-15"
"4875.21436119081","1.744451E-15"
"4878.1001777649","1.453132E-15"
"4880.985994339","1.288580E-15"
"4883.8718109131","1.299408E-15"
"4886.75762748719","1.256172E-15"
"4889.64344406129","1.226762E-15"
"4892.52926063539","1.242523E-15"
"4895.41507720948","1.227708E-15"
"4898.30089378358","1.085244E-15"
"4901.18671035768","1.171424E-15"
"4904.07252693177","1.250068E-15"
"4906.95834350587","1.369142E-15"
"4909.84416007996","1.369976E-15"
"4912.72997665406","1.388717E-15"
"4915.61579322816","1.914027E-15"
"4918.50160980226","2.535332E-15"
"4921.38742637635","3.002142E-15"
"4924.27324295045","2.485976E-15"
"4927.15905952455","1.870619E-15"
"4930.04487609864","1.531412E-15"
"4932.93069267274","1.335761E-15"
"4935.81650924684","1.412455E-15"
"4938.70232582093","1.392535E-15"
"4941.58814239503","1.890724E-15"
"4944.47395896913","2.362099E-15"
"4947.35977554322","4.183638E-15"
"4950.24559211732","9.888462E-15"
"4953.13140869142","2.384322E-14"
"4956.01722526551","4.382213E-14"
"4958.90304183961","5.132841E-14"
"4961.78885841371","3.635768E-14"
"4964.6746749878","1.525172E-14"
"4967.5604915619","5.024917E-15"
"4970.446308136","2.369182E-15"
"4973.33212471009","1.601762E-15"
"4976.21794128419","1.531215E-15"
"4979.10375785829","1.643977E-15"
"4981.98957443238","1.683758E-15"
"4984.87539100648","1.923533E-15"
"4987.76120758058","2.327363E-15"
"4990.64702415467","3.513749E-15"
"4993.53284072877","6.345059E-15"
"4996.41865730287","1.504555E-14"
"4999.30447387696","4.142258E-14"
"5002.19029045106","9.822750E-14"
"5005.07610702516","1.535339E-13"
"5007.96192359925","1.481373E-13"
"5010.84774017335","8.574298E-14"
"5013.73355674745","3.071381E-14"
"5016.61937332154","1.093250E-14"
"5019.50518989564","4.982470E-15"
"5022.39100646974","2.727408E-15"
"5025.27682304383","1.689925E-15"
"5028.16263961793","1.580442E-15"
"5031.04845619203","1.605094E-15"
"5033.93427276612","1.430024E-15"
"5036.82008934022","1.513657E-15"
"5039.70590591432","1.600145E-15"
"5042.59172248842","1.647482E-15"
"5045.47753906251","1.717623E-15"
"5048.36335563661","1.687223E-15"
"5051.24917221071","1.516594E-15"
"5054.1349887848","1.439819E-15"
"5057.0208053589","1.446713E-15"
"5059.90662193299","1.246315E-15"
"5062.79243850709","1.346099E-15"
"5065.67825508119","1.249392E-15"
"5068.56407165528","1.253401E-15"
"5071.44988822938","1.436317E-15"
"5074.33570480348","1.274016E-15"
"5077.22152137758","1.326163E-15"
"5080.10733795167","1.332335E-15"
"5082.99315452577","1.450508E-15"
"5085.87897109986","1.293620E-15"
"5088.76478767396","1.300461E-15"
"5091.65060424806","1.216703E-15"
"5094.53642082215","1.235244E-15"
"5097.42223739625","1.213934E-15"
"5100.30805397035","1.341195E-15"
"5103.19387054444","1.299786E-15"
"5106.07968711854","1.264270E-15"
"5108.96550369264","1.220999E-15"
"5111.85132026674","1.315845E-15"
"5114.73713684083","1.348013E-15"
"5117.62295341493","1.393049E-15"
"5120.50876998903","1.358325E-15"
"5123.39458656312","1.381590E-15"
"5126.28040313722","1.361875E-15"
"5129.16621971131","1.256310E-15"
"5132.05203628541","1.260510E-15"
"5134.93785285951","1.262365E-15"
"5137.8236694336","1.430543E-15"
"5140.7094860077","1.362976E-15"
"5143.5953025818","1.338361E-15"
"5146.48111915589","1.234421E-15"
"5149.36693572999","1.352119E-15"
"5152.25275230409","1.308473E-15"
"5155.13856887818","1.303916E-15"
"5158.02438545228","1.355215E-15"
"5160.91020202638","1.285516E-15"
"5163.79601860048","1.252847E-15"
"5166.68183517457","1.249608E-15"
"5169.56765174867","1.442177E-15"
"5172.45346832277","1.368907E-15"
"5175.33928489686","1.452110E-15"
"5178.22510147096","1.388105E-15"
"5181.11091804506","1.433784E-15"
"5183.99673461915","1.405985E-15"
"5186.88255119325","1.486938E-15"
"5189.76836776735","1.761987E-15"
"5192.65418434144","2.096352E-15"
"5195.54000091554","2.392540E-15"
"5198.42581748964","2.480863E-15"
"5201.31163406373","2.188598E-15"
"5204.19745063783","1.741526E-15"
"5207.08326721193","1.587021E-15"
"5209.96908378602","1.408517E-15"
"5212.85490036012","1.387134E-15"
"5215.74071693422","1.304997E-15"
"5218.62653350831","1.395200E-15"
"5221.51235008241","1.413241E-15"
"5224.39816665651","1.448340E-15"
"5227.2839832306","1.320294E-15"
"5230.1697998047","1.370170E-15"
"5233.0556163788","1.482124E-15"
"5235.94143295289","1.385400E-15"
"5238.82724952699","1.278295E-15"
"5241.71306610109","1.266083E-15"
"5244.59888267518","1.361834E-15"
"5247.48469924928","1.381313E-15"
"5250.37051582338","1.319043E-15"
"5253.25633239747","1.490430E-15"
"5256.14214897157","1.307123E-15"
"5259.02796554567","1.373390E-15"
"5261.91378211976","1.336325E-15"
"5264.79959869386","1.369984E-15"
"5267.68541526796","1.511853E-15"
"5270.57123184205","1.412818E-15"
"5273.45704841615","1.421613E-15"
"5276.34286499025","1.440662E-15"
"5279.22868156434","1.396688E-15"
"5282.11449813844","1.453335E-15"
"5285.00031471254","1.539392E-15"
"5287.88613128663","1.490890E-15"
"5290.77194786073","1.394925E-15"
"5293.65776443483","1.387196E-15"
"5296.54358100892","1.407443E-15"
"5299.42939758302","1.423268E-15"
"5302.31521415712","1.349941E-15"
"5305.20103073121","1.422240E-15"
"5308.08684730531","1.538861E-15"
"5310.97266387941","1.296582E-15"
"5313.8584804535","1.391878E-15"
"5316.7442970276","1.408136E-15"
"5319.6301136017","1.388350E-15"
"5322.51593017579","1.365953E-15"
"5325.40174674989","1.389304E-15"
"5328.28756332399","1.583873E-15"
"5331.17337989808","1.441026E-15"
"5334.05919647218","1.435357E-15"
"5336.94501304628","1.399188E-15"
"5339.83082962038","1.418307E-15"
"5342.71664619447","1.472849E-15"
"5345.60246276857","1.468743E-15"
"5348.48827934267","1.467551E-15"
"5351.37409591676","1.556958E-15"
"5354.25991249086","1.553457E-15"
"5357.14572906495","1.490320E-15"
"5360.03154563905","1.504757E-15"
"5362.91736221315","1.486085E-15"
"5365.80317878724","1.464786E-15"
"5368.68899536134","1.532508E-15"
"5371.57481193544","1.536112E-15"
"5374.46062850953","1.549247E-15"
"5377.34644508363","1.570440E-15"
"5380.23226165773","1.537080E-15"
"5383.11807823182","1.463896E-15"
"5386.00389480592","1.507724E-15"
"5388.88971138002","1.483282E-15"
"5391.77552795412","1.510926E-15"
"5394.66134452821","1.531940E-15"
"5397.54716110231","1.499241E-15"
"5400.4329776764","1.589165E-15"
"5403.3187942505","1.451812E-15"
"5406.2046108246","1.473041E-15"
"5409.09042739869","1.619056E-15"
"5411.97624397279","1.538679E-15"
"5414.86206054689","1.382972E-15"
"5417.74787712099","1.467537E-15"
"5420.63369369508","1.515145E-15"
"5423.51951026918","1.484309E-15"
"5426.40532684328","1.549883E-15"
"5429.29114341737","1.595900E-15"
"5432.17695999147","1.600120E-15"
"5435.06277656557","1.635889E-15"
"5437.94859313966","1.545121E-15"
"5440.83440971376","1.592437E-15"
"5443.72022628786","1.546285E-15"
"5446.60604286195","1.608434E-15"
"5449.49185943605","1.599753E-15"
"5452.37767601015","1.675323E-15"
"5455.26349258424","1.717374E-15"
"5458.14930915834","1.592821E-15"
"5461.03512573244","1.678156E-15"
"5463.92094230653","1.635190E-15"
"5466.80675888063","1.766337E-15"
"5469.69257545473","1.663191E-15"
"5472.57839202882","1.584276E-15"
"5475.46420860292","1.633634E-15"
"5478.35002517702","1.655878E-15"
"5481.23584175111","1.695675E-15"
"5484.12165832521","1.654195E-15"
"5487.00747489931","1.672708E-15"
"5489.8932914734","1.590028E-15"
"5492.7791080475","1.690961E-15"
"5495.6649246216","1.764172E-15"
"5498.55074119569","1.684686E-15"
"5501.43655776979","1.627366E-15"
"5504.32237434389","1.593283E-15"
"5507.20819091798","1.664644E-15"
"5510.09400749208","1.705889E-15"
"5512.97982406618","1.856397E-15"
"5515.86564064027","1.962407E-15"
"5518.75145721437","1.958711E-15"
"5521.63727378847","1.864082E-15"
"5524.52309036256","1.710374E-15"
"5527.40890693666","1.789478E-15"
"5530.29472351076","1.927369E-15"
"5533.18054008485","2.030609E-15"
"5536.06635665895","2.104910E-15"
"5538.95217323305","2.217329E-15"
"5541.83798980714","1.881459E-15"
"5544.72380638124","1.607942E-15"
"5547.60962295534","1.749327E-15"
"5550.49543952943","1.703604E-15"
"5553.38125610353","1.691073E-15"
"5556.26707267763","1.598344E-15"
"5559.15288925172","1.619283E-15"
"5562.03870582582","1.617085E-15"
"5564.92452239992","1.586289E-15"
"5567.81033897402","1.479998E-15"
"5570.69615554811","1.352908E-15"
"5573.58197212221","1.775964E-15"
"5576.46778869631","2.190264E-15"
"5579.3536052704","2.208349E-15"
"5582.2394218445","1.709145E-15"
"5585.12523841859","1.528758E-15"
"5588.01105499269","1.622121E-15"
"5590.89687156679","1.642058E-15"
"5593.78268814088","1.613215E-15"
"5596.66850471498","1.537511E-15"
"5599.55432128908","1.689631E-15"
"5602.44013786317","1.819436E-15"
"5605.32595443727","1.778765E-15"
"5608.21177101137","1.754753E-15"
"5611.09758758546","1.614223E-15"
"5613.98340415956","1.655280E-15"
"5616.86922073366","1.727030E-15"
"5619.75503730775","1.681135E-15"
"5622.64085388185","1.641666E-15"
"5625.52667045595","1.621484E-15"
"5628.41248703004","1.759995E-15"
"5631.29830360414","1.796403E-15"
"5634.18412017824","1.776317E-15"
"5637.06993675234","1.689903E-15"
"5639.95575332643","1.737732E-15"
"5642.84156990053","1.820849E-15"
"5645.72738647462","1.720601E-15"
"5648.61320304872","1.671003E-15"
"5651.49901962282","1.734324E-15"
"5654.38483619692","1.699074E-15"
"5657.27065277101","1.727713E-15"
"5660.15646934511","1.885679E-15"
"5663.0422859192","2.128607E-15"
"5665.9281024933","2.328814E-15"
"5668.8139190674","2.138951E-15"
"5671.69973564149","2.183583E-15"
"5674.58555221559","2.377252E-15"
"5677.47136878969","2.670669E-15"
"5680.35718536378","2.641434E-15"
"5683.24300193788","2.271857E-15"
"5686.12881851198","2.017854E-15"
"5689.01463508608","1.954862E-15"
"5691.90045166017","1.739617E-15"
"5694.78626823427","1.689652E-15"
"5697.67208480837","1.738520E-15"
"5700.55790138246","1.845801E-15"
"5703.44371795656","1.764337E-15"
"5706.32953453065","1.819085E-15"
"5709.21535110475","1.832386E-15"
"5712.10116767885","1.815373E-15"
"5714.98698425294","1.935252E-15"
"5717.87280082704","1.773565E-15"
"5720.75861740114","1.770580E-15"
"5723.64443397523","1.798276E-15"
"5726.53025054933","1.714378E-15"
"5729.41606712343","1.698564E-15"
"5732.30188369753","1.742290E-15"
"5735.18770027162","1.791350E-15"
"5738.07351684572","1.814938E-15"
"5740.95933341982","1.823604E-15"
"5743.84514999391","1.901205E-15"
"5746.73096656801","2.356772E-15"
"5749.61678314211","3.315834E-15"
"5752.5025997162","4.183330E-15"
"5755.3884162903","4.005889E-15"
"5758.2742328644","3.070481E-15"
"5761.16004943849","2.228294E-15"
"5764.04586601259","1.894221E-15"
"5766.93168258669","1.857835E-15"
"5769.81749916078","1.818714E-15"
"5772.70331573488","1.612668E-15"
"5775.58913230898","1.653683E-15"
"5778.47494888307","1.575047E-15"
"5781.36076545717","1.739908E-15"
"5784.24658203127","1.737632E-15"
"5787.13239860536","1.735449E-15"
"5790.01821517946","1.727344E-15"
"5792.90403175356","1.819734E-15"
"5795.78984832765","2.003487E-15"
"5798.67566490175","2.048810E-15"
"5801.56148147585","1.925948E-15"
"5804.44729804994","1.987140E-15"
"5807.33311462404","2.016430E-15"
