!"x","y"
"3553.1718990802801","2.309913E-15"
"3554.6582512855498","2.9747139999999998E-15"
"3556.1446034908299","1.617305E-15"
"3557.63095569611","3.2297760000000001E-15"
"3559.1173079013802","3.6027560000000001E-15"
"3560.6036601066598","3.014533E-15"
"3562.09001231194","1.8621590000000001E-15"
"3563.5763645172101","2.383052E-15"
"3565.0627167224902","2.157844E-15"
"3566.5490689277599","3.3627659999999999E-15"
"3568.03542113304","3.7788110000000002E-15"
"3569.5217733383201","3.0393670000000001E-15"
"3571.0081255435898","2.3537910000000001E-15"
"3572.4944777488699","2.267383E-15"
"3573.9808299541501","2.3359980000000001E-15"
"3575.4671821594202","2.0573130000000001E-15"
"3576.9535343646999","3.2069249999999999E-15"
"3578.43988656998","1.801339E-15"
"3579.9262387752501","1.7747989999999999E-15"
"3581.4125909805298","2.8255769999999998E-15"
"3582.8989431858099","2.8508059999999998E-15"
"3584.38529539108","3.5745600000000002E-15"
"3585.8716475963602","3.6738269999999997E-15"
"3587.3579998016398","4.3475140000000004E-15"
"3588.84435200691","2.5171869999999999E-15"
"3590.3307042121901","2.279691E-15"
"3591.8170564174702","2.019074E-15"
"3593.3034086227399","2.8731480000000001E-15"
"3594.78976082802","1.441832E-15"
"3596.2761130333001","3.4238990000000001E-15"
"3597.7624652385698","2.6598520000000001E-15"
"3599.2488174438499","1.082916E-15"
"3600.7351696491201","1.3654609999999999E-15"
"3602.2215218544002","1.342852E-15"
"3603.7078740596799","1.679906E-15"
"3605.19422626495","1.551451E-15"
"3606.6805784702301","2.0010850000000001E-15"
"3608.1669306755098","1.8312820000000001E-15"
"3609.6532828807799","2.8410759999999999E-15"
"3611.13963508606","3.0193320000000001E-15"
"3612.6259872913402","2.0670329999999998E-15"
"3614.1123394966098","1.585833E-15"
"3615.5986917018899","2.3033429999999999E-15"
"3617.0850439071701","2.4961370000000001E-15"
"3618.5713961124402","1.693353E-15"
"3620.0577483177199","2.9709109999999998E-15"
"3621.544100523","2.13377E-15"
"3623.0304527282701","1.764122E-15"
"3624.5168049335498","2.5524510000000001E-15"
"3626.0031571388199","1.7698009999999999E-15"
"3627.4895093441","1.8886549999999999E-15"
"3628.9758615493802","1.325767E-15"
"3630.4622137546498","1.1465390000000001E-15"
"3631.94856595993","2.2074269999999998E-15"
"3633.4349181652101","2.657745E-15"
"3634.9212703704802","1.346461E-15"
"3636.4076225757599","1.8981710000000001E-15"
"3637.89397478104","2.2039530000000001E-15"
"3639.3803269863101","1.9477150000000001E-15"
"3640.8666791915898","2.1309430000000001E-15"
"3642.3530313968699","2.5081589999999999E-15"
"3643.8393836021401","2.2650879999999999E-15"
"3645.3257358074202","1.9996579999999998E-15"
"3646.8120880126999","1.4777530000000001E-15"
"3648.29844021797","1.864659E-15"
"3649.7847924232501","2.287709E-15"
"3651.2711446285198","1.9477469999999999E-15"
"3652.7574968337999","1.726375E-15"
"3654.24384903908","1.628758E-15"
"3655.7302012443502","7.9453040000000004E-16"
"3657.2165534496298","1.0430069999999999E-15"
"3658.70290565491","1.4945900000000001E-15"
"3660.1892578601801","5.5409459999999996E-16"
"3661.6756100654602","1.405207E-15"
"3663.1619622707399","9.0209760000000004E-16"
"3664.64831447601","1.0351979999999999E-15"
"3666.1346666812901","7.468511E-16"
"3667.6210188865698","1.364733E-15"
"3669.1073710918399","1.497618E-15"
"3670.5937232971201","1.163866E-15"
"3672.0800755024002","7.9151909999999996E-16"
"3673.5664277076698","9.7163920000000009E-16"
"3675.05277991295","1.313135E-15"
"3676.5391321182301","1.212967E-15"
"3678.0254843235002","8.9367830000000007E-16"
"3679.5118365287799","1.2731670000000001E-15"
"3680.99818873406","8.0437329999999999E-16"
"3682.4845409393301","3.8531920000000001E-16"
"3683.9708931446098","5.0464859999999998E-16"
"3685.4572453498799","1.2665630000000001E-15"
"3686.9435975551601","8.2415779999999997E-16"
"3688.4299497604402","5.7716659999999999E-16"
"3689.9163019657099","9.8614309999999992E-16"
"3691.40265417099","1.1686139999999999E-15"
"3692.8890063762701","1.1649250000000001E-15"
"3694.3753585815398","8.7646979999999996E-16"
"3695.8617107868199","1.050295E-15"
"3697.3480629921","1.2114320000000001E-15"
"3698.8344151973702","7.6565000000000003E-16"
"3700.3207674026498","6.4882350000000002E-16"
"3701.80711960793","6.8808060000000002E-16"
"3703.2934718132001","9.3158249999999999E-16"
"3704.7798240184802","7.6438339999999999E-16"
"3706.2661762237599","1.348701E-15"
